,Año,Trimestre,Alquiler mensual en soles corrientes,Distrito,Superficie,Número de habitaciones,Número de baños,Número de garages,Años de antigüedad
46515,2021,2,1825.1235785714287,Magdalena,65.0,2.0,2.0,0.0,2.0
46516,2021,2,2466.3832142857145,Magdalena,94.0,2.0,2.0,1.0,6.0
46517,2021,2,4553.322857142857,Magdalena,113.0,3.0,3.0,2.0,5.0
46518,2021,2,4856.877714285714,Magdalena,140.0,3.0,3.0,2.0,5.0
46519,2021,2,1510.1854142857144,Magdalena,48.0,2.0,1.0,0.0,20.0
46520,2021,2,1798.5625285714286,Magdalena,65.0,2.0,2.0,0.0,1.0
46521,2021,2,1893.4234214285716,Magdalena,76.0,3.0,2.0,0.0,5.0
46522,2021,2,2329.7835285714286,Magdalena,100.0,3.0,2.0,1.0,6.0
46523,2021,2,2231.1282,Magdalena,69.0,2.0,2.0,0.0,0.0
46524,2021,2,2276.6614285714286,Magdalena,52.0,1.0,1.0,1.0,2.0
46525,2021,2,2724.404842857143,Magdalena,115.0,3.0,3.0,1.0,10.0
46526,2021,2,3414.9921428571433,Magdalena,79.0,3.0,2.0,1.0,0.0
46527,2021,2,3794.4357142857148,Magdalena,90.0,2.0,2.0,1.0,2.0
46528,2021,2,3035.5485714285714,Magdalena,100.0,3.0,2.0,1.0,7.0
46529,2021,2,2845.826785714286,Magdalena,90.0,2.0,2.0,1.0,5.0
46530,2021,2,2656.105,Magdalena,50.0,1.0,1.0,1.0,5.0
46531,2021,2,2921.7155000000002,Magdalena,110.0,3.0,2.0,1.0,4.0
46532,2021,2,2656.105,Magdalena,78.0,3.0,2.0,1.0,14.0
46533,2021,2,4932.766428571429,Magdalena,137.0,3.0,2.0,2.0,7.0
46534,2021,2,2656.105,Magdalena,85.0,2.0,2.0,1.0,7.0
46535,2021,2,1358.4079857142858,Magdalena,60.0,2.0,1.0,0.0,3.0
46536,2021,2,2572.6274142857146,Magdalena,90.0,3.0,2.0,1.0,0.0
46537,2021,2,2424.6444214285716,Magdalena,70.0,2.0,2.0,1.0,4.0
46538,2021,2,1745.4404285714288,Magdalena,66.0,2.0,2.0,1.0,16.0
46539,2021,2,2136.267307142857,Magdalena,85.0,1.0,1.0,1.0,4.0
46540,2021,2,2580.2162857142857,Magdalena,82.0,3.0,2.0,1.0,4.0
46541,2021,2,1365.9968571428572,Pueblo Libre,50.0,1.0,1.0,0.0,3.0
46542,2021,2,2561.2441071428575,Pueblo Libre,83.0,3.0,2.0,1.0,10.0
46543,2021,2,1844.0957571428573,Pueblo Libre,90.0,2.0,1.0,0.0,5.0
46544,2021,2,2151.4450500000003,Pueblo Libre,85.0,3.0,2.0,1.0,5.0
46545,2021,2,1844.0957571428573,Pueblo Libre,94.0,3.0,2.0,0.0,30.0
46546,2021,2,1768.207042857143,Pueblo Libre,75.0,2.0,2.0,0.0,5.0
46547,2021,2,2219.744892857143,Pueblo Libre,110.0,3.0,2.0,0.0,0.0
46548,2021,2,1840.3013214285716,Pueblo Libre,89.0,2.0,1.0,0.0,8.0
46549,2021,2,1642.9906642857145,Pueblo Libre,92.0,2.0,1.0,0.0,8.0
46550,2021,2,2561.2441071428575,Pueblo Libre,80.0,3.0,2.0,1.0,1.0
46551,2021,2,2030.0231071428573,Pueblo Libre,65.0,2.0,2.0,1.0,5.0
46552,2021,2,2409.466678571429,Pueblo Libre,75.0,2.0,2.0,1.0,3.0
46553,2021,2,1794.768092857143,Pueblo Libre,85.0,2.0,2.0,0.0,10.0
46554,2021,2,2417.05555,Pueblo Libre,75.0,3.0,2.0,1.0,2.0
46555,2021,2,1897.2178571428574,Pueblo Libre,76.0,3.0,2.0,0.0,2.0
46556,2021,2,2276.6614285714286,Pueblo Libre,87.0,2.0,2.0,1.0,0.0
46557,2021,2,2105.911821428572,Pueblo Libre,94.0,4.0,3.0,1.0,9.0
46558,2021,2,1821.329142857143,Pueblo Libre,75.0,2.0,1.0,1.0,25.0
46559,2021,2,2428.438857142857,Pueblo Libre,76.0,3.0,2.0,0.0,1.0
46560,2021,2,1350.8191142857145,Pueblo Libre,68.0,2.0,1.0,0.0,6.0
46561,2021,2,2011.0509285714288,Pueblo Libre,80.0,3.0,2.0,1.0,3.0
46562,2021,2,2185.5949714285716,Pueblo Libre,93.0,3.0,3.0,0.0,7.0
46563,2021,2,1969.312135714286,Pueblo Libre,70.0,3.0,2.0,1.0,1.0
46564,2021,2,1510.1854142857144,Pueblo Libre,60.0,3.0,1.0,1.0,10.0
46565,2021,2,1912.3956,Pueblo Libre,78.0,3.0,2.0,0.0,0.0
46566,2021,2,1878.2456785714287,Pueblo Libre,65.0,2.0,2.0,1.0,5.0
46567,2021,2,2011.0509285714288,Pueblo Libre,90.0,4.0,1.0,0.0,6.0
46568,2021,2,2048.9952857142857,Pueblo Libre,84.0,3.0,3.0,0.0,5.0
46569,2021,2,1912.3956,Pueblo Libre,70.0,3.0,2.0,0.0,11.0
46570,2021,2,1912.3956,Pueblo Libre,84.0,3.0,3.0,1.0,8.0
46571,2021,2,2314.605785714286,Pueblo Libre,80.0,3.0,2.0,1.0,1.0
46572,2021,2,1809.9458357142857,Pueblo Libre,75.0,3.0,2.0,0.0,15.0
46573,2021,2,2815.4713,Pueblo Libre,131.0,3.0,2.0,0.0,25.0
46574,2021,2,2011.0509285714288,Pueblo Libre,82.0,3.0,2.0,0.0,12.0
46575,2021,2,1407.73565,Pueblo Libre,45.0,1.0,1.0,0.0,1.0
46576,2021,2,3035.5485714285714,Pueblo Libre,100.0,3.0,2.0,0.0,5.0
46577,2021,2,2181.800535714286,Pueblo Libre,75.0,3.0,2.0,1.0,0.0
46578,2021,2,1847.890192857143,Pueblo Libre,83.0,3.0,3.0,0.0,10.0
46579,2021,2,1844.0957571428573,Pueblo Libre,86.0,3.0,2.0,0.0,11.0
46580,2021,2,2466.3832142857145,Pueblo Libre,95.0,3.0,2.0,2.0,1.0
46581,2021,2,1650.5795357142858,Pueblo Libre,104.0,3.0,2.0,0.0,0.0
46582,2021,2,2276.6614285714286,Pueblo Libre,84.0,3.0,2.0,1.0,3.0
46583,2021,2,1745.4404285714288,Pueblo Libre,84.0,3.0,2.0,0.0,9.0
46584,2021,2,2238.7170714285717,Pueblo Libre,70.0,4.0,2.0,1.0,2.0
46585,2021,2,1745.4404285714288,Pueblo Libre,74.0,3.0,2.0,1.0,3.0
46586,2021,2,1650.5795357142858,Pueblo Libre,66.0,2.0,2.0,0.0,8.0
46587,2021,2,1164.8917642857143,Pueblo Libre,75.0,1.0,1.0,1.0,6.0
46588,2021,2,2231.1282,Pueblo Libre,82.0,3.0,2.0,1.0,1.0
46589,2021,2,2337.3724,Pueblo Libre,80.0,3.0,2.0,1.0,0.0
46590,2021,2,1821.329142857143,Pueblo Libre,80.0,3.0,2.0,0.0,3.0
46591,2021,2,1931.3677785714287,Pueblo Libre,85.0,3.0,2.0,1.0,5.0
46592,2021,2,2124.884,Pueblo Libre,72.0,3.0,2.0,1.0,4.0
46593,2021,2,2595.394028571429,San Miguel,73.0,3.0,2.0,1.0,2.0
46594,2021,2,1844.0957571428573,San Miguel,115.0,2.0,1.0,0.0,12.0
46595,2021,2,1631.6073571428574,San Miguel,54.0,1.0,1.0,0.0,0.0
46596,2021,2,1434.2967,San Miguel,62.0,2.0,2.0,0.0,7.0
46597,2021,2,1434.2967,San Miguel,55.0,2.0,1.0,0.0,10.0
46598,2021,2,2276.6614285714286,San Miguel,94.0,3.0,2.0,1.0,16.0
46599,2021,2,1331.8469357142858,San Miguel,60.0,2.0,1.0,0.0,8.0
46600,2021,2,2280.4558642857146,San Miguel,95.0,3.0,3.0,1.0,179.0
46601,2021,2,2048.9952857142857,San Miguel,65.0,3.0,2.0,0.0,6.0
46602,2021,2,1946.5455214285716,San Miguel,70.0,3.0,2.0,1.0,15.0
46603,2021,2,1365.9968571428572,San Miguel,55.0,2.0,1.0,0.0,15.0
46604,2021,2,1844.0957571428573,San Miguel,83.0,3.0,2.0,1.0,5.0
46605,2021,2,2257.6892500000004,San Miguel,96.0,3.0,2.0,1.0,16.0
46606,2021,2,1946.5455214285716,San Miguel,55.0,2.0,1.0,0.0,0.0
46607,2021,2,2151.4450500000003,San Miguel,87.0,3.0,1.0,0.0,15.0
46608,2021,2,1897.2178571428574,San Miguel,56.0,2.0,2.0,1.0,1.0
46609,2021,2,2253.8948142857143,San Miguel,83.0,3.0,2.0,0.0,3.0
46610,2021,2,1783.384785714286,San Miguel,113.0,2.0,2.0,0.0,20.0
46611,2021,2,1844.0957571428573,San Miguel,62.0,2.0,2.0,0.0,0.0
46612,2021,2,1844.0957571428573,San Miguel,110.0,2.0,1.0,1.0,8.0
46613,2021,2,1897.2178571428574,San Miguel,115.0,2.0,1.0,0.0,8.0
46614,2021,2,1897.2178571428574,San Miguel,110.0,2.0,1.0,0.0,8.0
46615,2021,2,2048.9952857142857,San Miguel,80.0,3.0,2.0,1.0,15.0
46616,2021,2,2253.8948142857143,San Miguel,93.0,3.0,2.0,0.0,0.0
46617,2021,2,1593.663,San Miguel,82.0,2.0,1.0,0.0,10.0
46618,2021,2,2048.9952857142857,San Miguel,81.0,3.0,2.0,1.0,8.0
46619,2021,2,1574.6908214285716,San Miguel,70.0,2.0,2.0,0.0,5.0
46620,2021,2,2048.9952857142857,San Miguel,60.0,2.0,2.0,0.0,5.0
46621,2021,2,2124.884,San Miguel,59.0,2.0,2.0,0.0,2.0
46622,2021,2,1741.645992857143,San Miguel,63.0,3.0,2.0,0.0,9.0
46623,2021,2,1252.1637857142857,San Miguel,60.0,1.0,1.0,0.0,2.0
46624,2021,2,1434.2967,San Miguel,82.0,2.0,1.0,0.0,6.0
46625,2021,2,1252.1637857142857,San Miguel,55.0,1.0,1.0,0.0,10.0
46626,2021,2,1680.9350214285716,San Miguel,55.0,1.0,1.0,0.0,0.0
46627,2021,2,1878.2456785714287,San Miguel,70.0,3.0,2.0,0.0,15.0
46628,2021,2,1707.4960714285717,San Miguel,92.0,2.0,1.0,0.0,10.0
46629,2021,2,1434.2967,San Miguel,75.0,3.0,2.0,0.0,9.0
46630,2021,2,1517.7742857142857,San Miguel,65.0,2.0,2.0,0.0,2.0
46631,2021,2,1555.7186428571429,San Miguel,84.0,2.0,2.0,0.0,8.0
46632,2021,2,1206.6305571428572,San Miguel,55.0,2.0,2.0,0.0,8.0
46633,2021,2,1992.0787500000001,San Miguel,60.0,2.0,2.0,0.0,5.0
46634,2021,2,2314.605785714286,San Miguel,120.0,3.0,3.0,1.0,10.0
46635,2021,2,1760.6181714285715,San Miguel,83.0,3.0,3.0,2.0,10.0
46636,2021,2,2515.7108785714286,San Miguel,100.0,3.0,2.0,0.0,7.0
46637,2021,2,1961.7232642857145,San Miguel,110.0,3.0,2.0,0.0,10.0
46638,2021,2,2124.884,San Miguel,93.0,3.0,2.0,0.0,0.0
46639,2021,2,2212.1560214285714,San Miguel,115.0,3.0,2.0,0.0,10.0
46640,2021,2,1897.2178571428574,San Miguel,80.0,3.0,2.0,1.0,20.0
46641,2021,2,1669.5517142857145,San Miguel,92.0,2.0,1.0,0.0,8.0
46642,2021,2,1608.840742857143,San Miguel,62.0,3.0,2.0,0.0,7.0
46643,2021,2,2212.1560214285714,San Miguel,98.0,4.0,2.0,1.0,10.0
46644,2021,2,2007.256492857143,San Miguel,97.0,3.0,3.0,1.0,16.0
46645,2021,2,2026.2286714285715,San Miguel,94.0,3.0,2.0,1.0,16.0
46646,2021,2,1612.6351785714287,San Miguel,82.0,3.0,2.0,0.0,0.0
46647,2021,2,1711.2905071428572,San Miguel,70.0,3.0,2.0,0.0,4.0
46648,2021,2,2318.4002214285715,San Miguel,106.0,3.0,2.0,0.0,0.0
46649,2021,2,1407.73565,San Miguel,62.0,2.0,1.0,0.0,7.0
46650,2021,2,1464.652185714286,San Miguel,92.0,2.0,1.0,0.0,10.0
46651,2021,2,2231.1282,San Miguel,79.0,3.0,2.0,0.0,4.0
46652,2021,2,2200.7727142857143,San Miguel,80.0,3.0,2.0,1.0,20.0
46653,2021,2,2413.2611142857145,San Miguel,130.0,3.0,3.0,1.0,0.0
46654,2021,2,1510.1854142857144,San Miguel,63.0,3.0,2.0,0.0,5.0
46655,2021,2,1711.2905071428572,San Miguel,70.0,2.0,2.0,1.0,8.0
46656,2021,2,2086.939642857143,San Miguel,73.0,2.0,2.0,1.0,5.0
46657,2021,2,1745.4404285714288,San Miguel,80.0,3.0,2.0,1.0,11.0
46658,2021,2,2037.6119785714288,San Miguel,68.0,3.0,2.0,1.0,0.0
46659,2021,2,1946.5455214285716,San Miguel,75.0,3.0,2.0,0.0,7.0
46660,2021,2,1551.9242071428573,San Miguel,60.0,3.0,1.0,1.0,7.0
46661,2021,2,1650.5795357142858,San Miguel,60.0,2.0,2.0,1.0,3.0
46662,2021,2,2136.267307142857,San Miguel,75.0,3.0,2.0,1.0,6.0
46663,2021,2,1358.4079857142858,San Miguel,90.0,3.0,1.0,0.0,15.0
46664,2021,2,1851.6846285714287,San Miguel,65.0,2.0,2.0,0.0,0.0
46665,2021,2,1897.2178571428574,San Miguel,85.0,2.0,2.0,1.0,8.0
46666,2021,2,1973.1065714285717,San Miguel,75.0,3.0,2.0,1.0,9.0
46667,2021,2,1802.3569642857144,San Miguel,90.0,2.0,1.0,0.0,21.0
46668,2021,2,1847.890192857143,San Miguel,92.0,2.0,1.0,0.0,21.0
46669,2021,2,1297.6970142857144,San Miguel,50.0,1.0,1.0,0.0,0.0
46670,2021,2,2003.4620571428572,San Miguel,90.0,2.0,2.0,1.0,8.0
46671,2021,2,1457.0633142857143,San Miguel,45.0,1.0,1.0,0.0,0.0
46672,2021,2,1726.4682500000001,San Miguel,120.0,3.0,1.0,0.0,7.0
46673,2021,2,1551.9242071428573,San Miguel,89.0,2.0,1.0,0.0,0.0
46674,2021,2,2424.6444214285716,San Miguel,98.0,3.0,2.0,0.0,0.0
46675,2021,2,1745.4404285714288,San Miguel,81.0,3.0,2.0,1.0,8.0
46676,2021,2,2200.7727142857143,San Miguel,80.0,3.0,2.0,1.0,20.0
46677,2021,2,1844.0957571428573,San Miguel,95.0,3.0,2.0,1.0,5.0
46678,2021,2,1358.4079857142858,San Miguel,45.0,2.0,1.0,0.0,5.0
46679,2021,2,2492.9442642857143,San Miguel,100.0,3.0,1.0,1.0,2.0
46680,2021,2,1282.5192714285715,San Miguel,50.0,3.0,1.0,0.0,10.0
46681,2021,2,2238.7170714285717,San Miguel,110.0,3.0,2.0,0.0,5.0
46682,2021,2,1973.1065714285717,Surquillo,54.0,1.0,2.0,1.0,0.0
46683,2021,2,2048.9952857142857,Surquillo,85.0,3.0,2.0,0.0,10.0
46684,2021,2,1916.1900357142858,Surquillo,75.0,3.0,2.0,0.0,10.0
46685,2021,2,1946.5455214285716,Surquillo,64.0,2.0,2.0,0.0,1.0
46686,2021,2,1999.6676214285717,Surquillo,80.0,3.0,2.0,1.0,12.0
46687,2021,2,2561.2441071428575,Surquillo,100.0,3.0,2.0,1.0,5.0
46688,2021,2,1707.4960714285717,Surquillo,60.0,1.0,1.0,0.0,1.0
46689,2021,2,1434.2967,Surquillo,65.0,2.0,1.0,0.0,0.0
46690,2021,2,1331.8469357142858,Surquillo,50.0,1.0,1.0,0.0,0.0
46691,2021,2,1802.3569642857144,Surquillo,75.0,3.0,2.0,0.0,5.0
46692,2021,2,2200.7727142857143,Surquillo,60.0,2.0,2.0,0.0,0.0
46693,2021,2,2253.8948142857143,Surquillo,70.0,2.0,2.0,1.0,1.0
46694,2021,2,1229.3971714285715,Surquillo,60.0,1.0,1.0,1.0,20.0
46695,2021,2,1863.0679357142858,Surquillo,80.0,2.0,1.0,0.0,12.0
46696,2021,2,2458.794342857143,Surquillo,80.0,2.0,2.0,1.0,15.0
46697,2021,2,2663.6938714285716,Surquillo,80.0,3.0,2.0,1.0,0.0
46698,2021,2,2086.939642857143,Surquillo,58.0,2.0,1.0,1.0,0.0
46699,2021,2,2561.2441071428575,Surquillo,70.0,2.0,2.0,1.0,1.0
46700,2021,2,1707.4960714285717,Surquillo,70.0,2.0,2.0,0.0,20.0
46701,2021,2,1229.3971714285715,Surquillo,60.0,2.0,1.0,0.0,10.0
46702,2021,2,2151.4450500000003,Surquillo,78.0,3.0,3.0,1.0,6.0
46703,2021,2,2048.9952857142857,Surquillo,60.0,1.0,1.0,1.0,0.0
46704,2021,2,2356.344578571429,Surquillo,81.0,2.0,2.0,1.0,6.0
46705,2021,2,2086.939642857143,Surquillo,55.0,2.0,2.0,0.0,3.0
46706,2021,2,2413.2611142857145,Surquillo,80.0,3.0,2.0,1.0,10.0
46707,2021,2,1517.7742857142857,Surquillo,100.0,3.0,1.0,0.0,15.0
46708,2021,2,1631.6073571428574,Surquillo,50.0,2.0,1.0,0.0,5.0
46709,2021,2,1809.9458357142857,Surquillo,57.0,1.0,1.0,1.0,3.0
46710,2021,2,1658.1684071428572,Surquillo,59.0,3.0,2.0,0.0,17.0
46711,2021,2,1206.6305571428572,Surquillo,60.0,1.0,1.0,1.0,20.0
46712,2021,2,2363.93345,Surquillo,72.0,3.0,2.0,0.0,5.0
46713,2021,2,2212.1560214285714,Surquillo,74.0,3.0,2.0,0.0,2.0
46714,2021,2,1711.2905071428572,Surquillo,78.0,3.0,1.0,1.0,0.0
46715,2021,2,1711.2905071428572,Surquillo,66.0,3.0,2.0,0.0,12.0
46716,2021,2,2766.143635714286,Surquillo,74.0,3.0,2.0,1.0,2.0
46717,2021,2,2200.7727142857143,Surquillo,53.0,2.0,2.0,1.0,0.0
46718,2021,2,1809.9458357142857,Surquillo,72.0,3.0,2.0,0.0,12.0
46719,2021,2,2515.7108785714286,Surquillo,70.0,3.0,2.0,1.0,10.0
46720,2021,2,2196.9782785714287,Surquillo,63.0,1.0,1.0,1.0,0.0
46721,2021,2,2212.1560214285714,Surquillo,73.0,3.0,2.0,1.0,14.0
46722,2021,2,3225.2703571428574,Surquillo,125.0,4.0,4.0,2.0,7.0
46723,2021,2,1897.2178571428574,Surquillo,74.0,3.0,2.0,0.0,3.0
46724,2021,2,2212.1560214285714,Surquillo,60.0,2.0,1.0,1.0,5.0
46725,2021,2,2845.826785714286,Surquillo,93.0,3.0,3.0,0.0,1.0
46726,2021,2,1711.2905071428572,Surquillo,52.0,1.0,1.0,1.0,2.0
46727,2021,2,2352.550142857143,Surquillo,53.0,2.0,2.0,0.0,1.0
46728,2021,2,1358.4079857142858,Surquillo,60.0,1.0,1.0,0.0,35.0
46729,2021,2,1745.4404285714288,Surquillo,108.0,3.0,2.0,0.0,10.0
46730,2021,2,1164.8917642857143,Surquillo,50.0,2.0,1.0,0.0,1.0
46731,2021,2,2231.1282,Surquillo,85.0,3.0,2.0,1.0,8.0
46732,2021,2,1699.9072,Surquillo,55.0,2.0,1.0,0.0,8.0
46733,2021,2,2086.939642857143,Surquillo,54.0,2.0,1.0,1.0,2.0
46734,2021,2,1889.6289857142858,Surquillo,78.0,3.0,2.0,1.0,20.0
46735,2021,2,2815.4713,Surquillo,99.0,3.0,3.0,1.0,4.0
46736,2021,2,1650.5795357142858,Surquillo,50.0,1.0,1.0,1.0,5.0
46737,2021,2,1457.0633142857143,Surquillo,45.0,1.0,1.0,1.0,4.0
46738,2021,2,1457.0633142857143,Surquillo,45.0,1.0,1.0,0.0,9.0
46739,2021,2,1745.4404285714288,Surquillo,50.0,1.0,1.0,1.0,1.0
46740,2021,2,2910.332192857143,Surquillo,130.0,3.0,4.0,2.0,7.0
46741,2021,2,2136.267307142857,Surquillo,90.0,3.0,2.0,1.0,5.0
46742,2021,2,1897.2178571428574,Surquillo,64.0,2.0,2.0,1.0,1.0
46743,2021,2,2618.160642857143,Surquillo,90.0,3.0,3.0,1.0,5.0
46744,2021,2,2086.939642857143,Surquillo,95.0,3.0,3.0,1.0,2.0
46745,2021,2,2352.550142857143,Surquillo,94.0,3.0,3.0,1.0,4.0
46746,2021,2,1726.4682500000001,Surquillo,114.0,3.0,2.0,0.0,10.0
46747,2021,2,2102.117385714286,Surquillo,89.0,3.0,2.0,0.0,10.0
46748,2021,3,1848.3696704184706,Bellavista,67.0,3.0,2.0,1.0,1.0
46749,2021,3,1540.9821541125543,Bellavista,60.0,2.0,1.0,0.0,15.0
46750,2021,3,1334.7089523809525,Bellavista,71.0,3.0,2.0,0.0,4.0
46751,2021,3,1334.7089523809525,Bellavista,70.0,2.0,1.0,0.0,3.0
46752,2021,3,1795.790226839827,Bellavista,70.0,3.0,2.0,1.0,2.0
46753,2021,3,1516.7147186147188,Bellavista,68.0,3.0,2.0,1.0,3.0
46754,2021,3,1617.8290331890335,Bellavista,83.0,3.0,2.0,1.0,2.0
46755,2021,3,1532.8930089466091,Bellavista,68.0,3.0,2.0,1.0,7.0
46756,2021,3,1682.5421945165947,Bellavista,70.0,3.0,2.0,1.0,2.0
46757,2021,3,1674.4530493506495,Bellavista,78.0,3.0,2.0,0.0,10.0
46758,2021,3,1278.0849362193364,Bellavista,75.0,2.0,1.0,0.0,9.0
46759,2021,3,1524.803863780664,Bellavista,68.0,3.0,2.0,1.0,7.0
46760,2021,3,1185.059766810967,Bellavista,60.0,1.0,1.0,1.0,0.0
46761,2021,3,1181.0151942279945,Bellavista,75.0,1.0,1.0,0.0,0.0
46762,2021,3,1294.2632265512268,Bellavista,65.0,1.0,1.0,0.0,0.0
46763,2021,3,1087.990024819625,Bellavista,65.0,2.0,1.0,0.0,45.0
46764,2021,3,1112.2574603174605,Bellavista,85.0,2.0,1.0,0.0,15.0
46765,2021,3,1658.2747590187594,Breña,85.0,3.0,2.0,0.0,5.0
46766,2021,3,2074.8657350649355,Breña,75.0,2.0,2.0,1.0,10.0
46767,2021,3,1027.3214360750362,Breña,70.0,2.0,1.0,0.0,15.0
46768,2021,3,2054.6428721500724,Breña,100.0,2.0,2.0,0.0,0.0
46769,2021,3,1213.371774891775,Breña,65.0,3.0,2.0,0.0,10.0
46770,2021,3,1282.129508802309,Breña,130.0,2.0,2.0,0.0,0.0
46771,2021,3,1694.6759122655126,Breña,69.0,3.0,2.0,1.0,5.0
46772,2021,3,1795.790226839827,Breña,67.0,3.0,2.0,0.0,8.0
46773,2021,3,1189.1043393939397,Breña,60.0,2.0,1.0,0.0,1.0
46774,2021,3,1286.1740813852816,Breña,90.0,2.0,1.0,0.0,1.0
46775,2021,3,1387.288395959596,Breña,90.0,3.0,1.0,0.0,1.0
46776,2021,3,1387.288395959596,Breña,80.0,2.0,1.0,0.0,1.0
46777,2021,3,1387.288395959596,Breña,70.0,3.0,1.0,0.0,1.0
46778,2021,3,1585.4724525252527,Breña,68.0,3.0,2.0,0.0,0.0
46779,2021,3,1682.5421945165947,Breña,65.0,2.0,2.0,0.0,0.0
46780,2021,3,1415.6004040404043,Breña,50.0,2.0,1.0,0.0,15.0
46781,2021,3,1330.66437979798,Breña,56.0,2.0,2.0,0.0,5.0
46782,2021,3,1698.720484848485,Breña,68.0,3.0,2.0,0.0,6.0
46783,2021,3,1577.3833073593075,Breña,68.0,4.0,3.0,1.0,3.0
46784,2021,3,1330.66437979798,Breña,56.0,2.0,2.0,0.0,5.0
46785,2021,3,1379.1992507936511,Breña,54.0,2.0,2.0,0.0,1.0
46786,2021,3,1617.8290331890335,Breña,90.0,2.0,1.0,0.0,10.0
46787,2021,3,1379.1992507936511,Breña,70.0,2.0,1.0,0.0,10.0
46788,2021,3,1035.4105812409814,Carabayllo,74.0,2.0,1.0,0.0,0.0
46789,2021,3,1039.4551538239539,Carabayllo,70.0,2.0,1.0,0.0,1.0
46790,2021,3,1820.0576623376626,Cercado de Lima,120.0,3.0,1.0,0.0,35.0
46791,2021,3,1213.371774891775,Cercado de Lima,80.0,2.0,1.0,0.0,4.0
46792,2021,3,1848.3696704184706,Cercado de Lima,64.0,2.0,2.0,0.0,5.0
46793,2021,3,1435.8232669552672,Cercado de Lima,88.0,2.0,1.0,0.0,8.0
46794,2021,3,1642.096468686869,Cercado de Lima,70.0,2.0,2.0,0.0,4.0
46795,2021,3,1540.9821541125543,Cercado de Lima,65.0,3.0,2.0,0.0,16.0
46796,2021,3,1447.9569847041848,Cercado de Lima,73.0,2.0,1.0,0.0,50.0
46797,2021,3,1743.2107832611835,Cercado de Lima,72.0,3.0,2.0,0.0,3.0
46798,2021,3,2054.6428721500724,Cercado de Lima,100.0,3.0,2.0,1.0,3.0
46799,2021,3,2224.514920634921,Cercado de Lima,75.0,3.0,1.0,1.0,6.0
46800,2021,3,1977.7959930735933,Cercado de Lima,70.0,3.0,2.0,1.0,3.0
46801,2021,3,1977.7959930735933,Cercado de Lima,85.0,3.0,2.0,0.0,5.0
46802,2021,3,2175.98004963925,Cercado de Lima,80.0,3.0,2.0,0.0,7.0
46803,2021,3,1087.990024819625,Cercado de Lima,60.0,2.0,1.0,0.0,1.0
46804,2021,3,1731.0770655122658,Cercado de Lima,115.0,2.0,1.0,0.0,3.0
46805,2021,3,2224.514920634921,Cercado de Lima,74.0,3.0,2.0,0.0,0.0
46806,2021,3,1783.6565090909094,Cercado de Lima,95.0,3.0,2.0,0.0,5.0
46807,2021,3,938.3408392496394,Cercado de Lima,55.0,2.0,1.0,0.0,1.0
46808,2021,3,1585.4724525252527,Cercado de Lima,72.0,3.0,2.0,0.0,6.0
46809,2021,3,990.920282828283,Cercado de Lima,47.0,1.0,1.0,0.0,35.0
46810,2021,3,1718.9433477633481,Cercado de Lima,100.0,3.0,2.0,0.0,15.0
46811,2021,3,1092.0345974025977,Cercado de Lima,60.0,1.0,1.0,0.0,3.0
46812,2021,3,1969.7068479076481,Cercado de Lima,85.0,3.0,2.0,0.0,5.0
46813,2021,3,2123.4006060606066,Cercado de Lima,71.0,3.0,2.0,0.0,0.0
46814,2021,3,1181.0151942279945,Cercado de Lima,50.0,1.0,1.0,0.0,50.0
46815,2021,3,2224.514920634921,Cercado de Lima,75.0,2.0,1.0,0.0,3.0
46816,2021,3,1379.1992507936511,Cercado de Lima,85.0,2.0,1.0,0.0,10.0
46817,2021,3,1274.0403636363637,Cercado de Lima,70.0,3.0,2.0,0.0,10.0
46818,2021,3,1945.4394124098128,Cercado de Lima,70.0,3.0,2.0,0.0,12.0
46819,2021,3,1771.5227913419917,Cercado de Lima,70.0,2.0,2.0,0.0,5.0
46820,2021,3,1476.268992784993,Cercado de Lima,75.0,3.0,2.0,0.0,8.0
46821,2021,3,1642.096468686869,Chorrillos,70.0,3.0,2.0,0.0,3.0
46822,2021,3,1334.7089523809525,Chorrillos,100.0,3.0,2.0,0.0,10.0
46823,2021,3,1642.096468686869,Chorrillos,75.0,2.0,2.0,0.0,1.0
46824,2021,3,1435.8232669552672,Chorrillos,86.0,3.0,2.0,0.0,6.0
46825,2021,3,1488.4027105339107,Chorrillos,78.0,3.0,2.0,0.0,0.0
46826,2021,3,1694.6759122655126,Chorrillos,76.0,3.0,3.0,2.0,0.0
46827,2021,3,1447.9569847041848,Chorrillos,84.0,3.0,2.0,0.0,5.0
46828,2021,3,1245.7283555555557,Chorrillos,71.0,3.0,2.0,0.0,7.0
46829,2021,3,1577.3833073593075,Chorrillos,69.0,3.0,2.0,1.0,0.0
46830,2021,3,1642.096468686869,Chorrillos,90.0,2.0,2.0,0.0,20.0
46831,2021,3,1435.8232669552672,Chorrillos,90.0,2.0,2.0,0.0,3.0
46832,2021,3,1334.7089523809525,Chorrillos,65.0,3.0,2.0,0.0,15.0
46833,2021,3,1338.7535249639252,Chorrillos,73.0,3.0,2.0,0.0,1.0
46834,2021,3,1589.5170251082254,Chorrillos,70.0,3.0,2.0,1.0,5.0
46835,2021,3,1334.7089523809525,Chorrillos,70.0,3.0,2.0,2.0,17.0
46836,2021,3,1286.1740813852816,Chorrillos,61.0,3.0,2.0,0.0,10.0
